Date,Mean,Median,Percentile_75,Percentile_25
2020-06-15,28.25,26.5,32.75,21.625
2020-06-16,26.741666666666664,24.0,31.25,20.1
2020-06-17,29.745833333333334,30.0,34.0,23.75
2020-06-18,25.789583333333336,25.0,30.0,22.0
2020-06-19,27.304255319148936,29.0,31.0,21.0
2020-06-20,18.962500000000002,17.55,24.0,15.0
2020-06-21,18.054166666666667,16.05,24.0,14.0
2020-06-22,27.683333333333334,26.0,31.0,22.9
2020-06-23,31.40212765957447,31.0,36.5,26.0
2020-06-24,34.4063829787234,32.0,40.2,28.5
2020-06-25,30.635416666666668,29.35,38.25,24.0
2020-06-26,26.337500000000002,24.8,30.0,22.3
2020-06-27,25.62291666666667,24.0,28.15,22.0
2020-06-28,24.052083333333332,24.0,25.0,21.975
2020-06-29,27.891666666666666,26.0,32.175,23.6
2020-06-30,39.53541666666667,37.0,50.75,25.0
2020-07-01,33.71875,30.0,40.0,24.8
2020-07-02,29.758333333333336,30.0,34.2,25.0
2020-07-03,31.733333333333334,31.0,38.0,24.375
2020-07-04,22.302083333333332,21.1,25.0,20.0
2020-07-05,21.489583333333332,20.0,23.175,18.475
2020-07-06,27.522222222222222,25.0,33.3,20.0
2020-07-07,27.976744186046513,28.0,34.9,22.5
2020-07-08,37.49791666666667,34.0,47.75,24.0
2020-07-09,32.87291666666667,30.0,41.0,24.075000000000003
2020-07-10,24.85625,23.6,30.0,20.0
2020-07-11,21.714583333333334,21.0,25.0,18.0
2020-07-12,19.364583333333332,18.0,22.424999999999997,15.9
2020-07-13,33.86808510638298,30.0,41.0,24.1
2020-07-14,29.56808510638298,28.0,36.9,21.25
2020-07-15,38.154347826086955,34.5,49.35,25.075
2020-07-16,42.572916666666664,40.0,53.65,30.0
2020-07-17,44.51666666666667,41.5,57.25,31.0
2020-07-18,38.40212765957447,35.0,45.0,30.0
2020-07-19,41.62083333333333,39.95,48.375,34.224999999999994
2020-07-20,54.84375,51.25,70.5,39.75
2020-07-21,56.87708333333333,51.75,70.75,41.0
2020-07-22,53.40851063829787,50.6,63.45,41.0
2020-07-23,61.768085106382976,56.2,72.35,48.95
2020-07-24,57.34255319148936,55.0,70.0,47.5
2020-07-25,62.550000000000004,63.25,71.75,51.25
2020-07-26,54.759574468085106,48.0,69.0,41.0
2020-07-27,72.83043478260869,73.95,88.0,50.1
2020-07-28,51.31333333333334,53.5,61.9,40.0
2020-07-29,56.24081632653061,50.1,68.2,41.0
2020-07-30,50.40425531914894,50.0,58.85,41.5
2020-07-31,57.50851063829787,53.0,70.5,43.05
2020-08-01,46.025,44.5,52.0,40.1
2020-08-02,51.45652173913044,49.0,54.75,40.0
2020-08-03,49.42553191489362,42.0,56.5,35.8
2020-08-04,39.66595744680851,38.0,46.0,33.3
2020-08-05,37.53617021276596,33.0,44.5,30.0
2020-08-06,39.08723404255319,38.0,44.0,30.65
2020-08-07,52.861702127659576,46.0,67.0,38.5
2020-08-08,46.55625,41.8,55.0,38.275000000000006
2020-08-09,54.269047619047626,50.5,59.975,44.0
2020-08-10,86.24468085106383,81.0,100.0,70.5
2020-08-11,98.19583333333333,96.5,110.5,87.25
2020-08-12,184.0041666666667,184.5,232.25,146.275
2020-08-13,188.19375,200.0,244.5,129.2
2020-08-14,137.27916666666667,126.0,160.7,102.825
2020-08-15,90.31458333333335,90.35,100.75,82.3
2020-08-16,78.00833333333334,78.1,88.0,72.0
2020-08-17,86.12708333333335,77.0,91.0,70.0
2020-08-18,95.38125000000001,90.05,110.25,79.0
2020-08-19,95.77659574468085,96.0,116.5,81.85
2020-08-20,90.64999999999999,91.5,99.25,81.05000000000001
2020-08-21,107.43617021276596,108.0,132.5,88.5
2020-08-22,74.01063829787235,71.0,83.95,65.0
2020-08-23,62.73541666666667,60.0,67.25,57.0
2020-08-24,74.48125,68.5,84.5,58.0
2020-08-25,78.01914893617021,70.0,97.0,57.75
2020-08-26,64.94166666666666,60.0,75.75,56.0
2020-08-27,65.45,62.35,75.5,50.075
2020-08-28,62.85208333333333,57.0,71.75,48.525000000000006
2020-08-29,71.08125,70.5,80.0,59.3
2020-08-30,139.53333333333333,131.0,181.75,100.5
2020-08-31,178.76458333333335,181.0,223.25,145.05
2020-09-01,360.4479166666667,400.0,469.25,257.625
2020-09-02,359.5916666666667,426.5,471.0,290.25
2020-09-03,285.56874999999997,307.5,374.75,220.0
2020-09-04,143.1875,130.0,189.5,100.0
2020-09-05,187.59375,153.5,267.85,102.25
2020-09-06,84.69791666666667,85.0,100.0,80.0
2020-09-07,81.12978723404255,80.0,88.0,78.5
2020-09-08,73.76041666666667,70.45,82.25,66.0
2020-09-09,89.83125,86.5,103.75,71.0
2020-09-10,118.3875,117.5,138.75,93.75
2020-09-11,109.66458333333333,112.5,131.525,80.0
2020-09-12,73.3,76.5,90.0,65.5
2020-09-13,80.24166666666666,77.0,93.625,63.45
2020-09-14,135.67708333333334,115.6,176.0,89.5
2020-09-15,117.50625000000001,107.5,143.0,83.5
2020-09-16,103.62708333333335,99.0,140.725,74.0
2020-09-17,371.95416666666665,450.5,497.0,260.0
2020-09-18,199.66666666666666,212.5,235.5,150.0
2020-09-19,119.1063829787234,111.0,145.5,90.0
2020-09-20,91.8125,84.5,100.0,74.75
2020-09-21,125.0,97.0,177.0,77.5
2020-09-22,115.40425531914893,96.0,152.0,74.5
2020-09-23,92.75,85.5,108.25,67.25
2020-09-24,77.04166666666667,70.0,83.0,63.0
2020-09-25,73.54166666666667,71.0,83.75,63.25
2020-09-26,60.6875,57.5,69.25,51.0
2020-09-27,60.854166666666664,52.5,69.5,45.75
2020-09-28,82.375,80.0,102.0,64.75
2020-09-29,112.42553191489361,101.0,141.5,78.5
2020-09-30,84.59574468085107,80.0,102.5,69.0
2020-10-01,66.60416666666667,59.5,73.0,48.5
2020-10-02,61.916666666666664,54.5,81.25,44.0
2020-10-03,47.666666666666664,41.0,50.0,37.0
2020-10-04,51.916666666666664,47.5,64.25,39.0
2020-10-05,51.875,48.5,59.5,42.75
2020-10-06,62.3125,55.0,80.5,41.5
2020-10-07,50.916666666666664,43.5,65.5,38.75
2020-10-08,48.702127659574465,46.0,58.5,36.5
2020-10-09,48.659574468085104,41.0,53.5,35.0
2020-10-10,38.354166666666664,37.5,43.0,31.75
2020-10-11,28.958333333333332,28.0,32.0,25.75
2020-10-12,43.770833333333336,38.0,53.25,26.0
2020-10-13,39.0,31.0,41.0,26.0
2020-10-14,41.041666666666664,34.5,50.25,28.75
2020-10-15,42.708333333333336,51.0,53.25,25.0
2020-10-16,37.666666666666664,37.0,50.25,24.5
2020-10-17,20.625,19.5,22.0,18.0
2020-10-18,18.9375,17.0,21.0,16.0
2020-10-19,29.3125,23.5,32.75,20.0
2020-10-20,36.145833333333336,26.0,43.0,22.0
2020-10-21,48.229166666666664,40.0,53.5,32.5
2020-10-22,39.666666666666664,37.5,50.25,28.75
2020-10-23,34.270833333333336,33.0,40.25,23.5
2020-10-24,18.416666666666668,18.5,20.25,16.75
2020-10-25,18.270833333333332,17.0,21.0,15.0
2020-10-26,31.666666666666668,27.0,37.75,19.75
2020-10-27,20.8125,17.0,25.0,15.0
2020-10-28,33.583333333333336,22.5,47.0,16.0
2020-10-29,36.291666666666664,29.5,48.5,22.0
2020-10-30,34.0,32.0,45.25,20.0
2020-10-31,18.5,16.0,22.0,14.0
2020-11-01,15.4375,14.0,17.0,13.0
2020-11-02,31.354166666666668,26.0,37.0,21.0
2020-11-03,23.145833333333332,20.5,27.5,15.0
2020-11-04,18.645833333333332,15.0,20.0,15.0
2020-11-05,31.520833333333332,17.0,25.25,14.0
2020-11-06,34.0625,28.0,42.25,18.75
2020-11-07,31.145833333333332,21.0,38.5,16.75
2020-11-08,15.145833333333334,15.0,16.0,14.0
2020-11-09,19.375,14.5,23.0,14.0
2020-11-10,24.583333333333332,20.0,30.25,16.0
2020-11-11,22.76595744680851,21.0,30.0,13.0
2020-11-12,21.770833333333332,13.0,26.25,12.0
2020-11-13,28.083333333333332,22.0,35.25,13.0
2020-11-14,14.446808510638299,12.0,16.0,11.0
2020-11-15,15.638297872340425,12.0,15.0,11.5
2020-11-16,20.25,14.0,30.0,11.0
2020-11-17,41.391304347826086,40.0,48.25,29.25
2020-11-18,47.25,42.0,53.0,30.0
2020-11-19,23.53191489361702,22.0,28.0,18.0
2020-11-20,36.1875,34.0,44.25,26.25
2020-11-21,36.0,28.0,40.0,20.0
2020-11-22,33.1875,30.5,43.0,21.75
2020-11-23,42.291666666666664,34.0,50.5,25.0
2020-11-24,56.854166666666664,56.5,72.75,32.75
2020-11-25,31.229166666666668,29.0,36.25,22.0
2020-11-26,78.39583333333333,44.5,91.25,23.5
2020-11-27,18.729166666666668,18.0,19.0,15.0
2020-11-28,12.729166666666666,13.0,13.0,12.0
2020-11-29,11.020833333333334,11.0,12.0,11.0
2020-11-30,39.729166666666664,30.5,52.25,20.0
2020-12-01,47.583333333333336,45.5,62.25,24.5
2020-12-02,20.416666666666668,19.5,24.0,15.75
2020-12-03,20.170212765957448,18.0,24.0,13.5
2020-12-04,26.479166666666668,26.5,33.5,17.0
2020-12-05,15.9375,15.0,18.0,13.0
2020-12-06,15.361702127659575,13.0,16.0,12.0
2020-12-07,20.404255319148938,18.0,25.0,13.0
2020-12-08,30.97872340425532,27.0,32.0,21.0
2020-12-09,30.645833333333332,26.5,34.0,21.75
2020-12-10,24.583333333333332,22.0,29.0,18.0
2020-12-11,30.958333333333332,23.5,39.0,19.5
2020-12-12,19.791666666666668,17.0,20.0,15.0
2020-12-13,19.708333333333332,15.5,21.25,15.0
2020-12-14,31.32608695652174,26.0,34.75,21.0
2020-12-15,47.166666666666664,43.5,60.5,31.0
2020-12-16,47.723404255319146,39.0,49.5,33.0
2020-12-17,92.61702127659575,80.0,111.0,68.5
2020-12-18,42.916666666666664,42.0,52.25,30.0
2020-12-19,32.4375,25.0,34.25,23.0
2020-12-20,23.270833333333332,21.5,24.0,20.0
2020-12-21,43.875,36.5,54.25,25.0
2020-12-22,35.479166666666664,32.0,42.5,27.0
2020-12-23,73.83333333333333,64.5,84.25,42.25
2020-12-24,50.5,41.0,53.5,30.0
2020-12-25,57.3125,47.0,64.5,36.25
2020-12-26,39.95744680851064,36.0,42.5,30.0
2020-12-27,61.212765957446805,45.0,62.0,34.5
2020-12-28,73.2127659574468,51.0,89.5,40.0
2020-12-29,58.4375,51.0,64.5,44.75
2020-12-30,74.79166666666667,65.0,84.0,55.0
2020-12-31,64.95833333333333,64.0,77.5,50.0
2021-01-01,41.645833333333336,37.0,45.5,34.75
2021-01-02,63.75,43.0,81.25,33.0
2021-01-03,108.60416666666667,70.5,113.0,56.0
2021-01-04,173.56521739130434,125.0,210.0,87.0
2021-01-05,90.14583333333333,77.0,96.25,62.0
2021-01-06,77.82978723404256,67.0,96.0,55.0
2021-01-07,85.64583333333333,74.0,91.0,61.0
2021-01-08,85.47916666666667,71.5,90.0,61.75
2021-01-09,60.3125,54.5,68.0,50.0
2021-01-10,53.020833333333336,46.0,55.0,42.0
2021-01-11,143.1875,97.5,150.5,70.0
2021-01-12,52.854166666666664,49.5,55.25,43.25
2021-01-13,42.145833333333336,38.5,42.25,36.0
2021-01-14,52.166666666666664,41.5,53.5,36.0
2021-01-15,51.604166666666664,41.0,55.0,36.75
2021-01-16,49.270833333333336,41.5,52.75,36.75
2021-01-17,37.5,35.0,40.0,33.0
2021-01-18,44.625,41.0,50.0,35.0
2021-01-19,61.875,57.0,75.5,45.0
2021-01-20,51.791666666666664,46.0,57.25,40.0
2021-01-21,76.27083333333333,57.0,109.25,45.75
2021-01-22,81.5625,68.5,86.25,57.5
2021-01-23,52.8125,52.0,58.0,48.75
2021-01-24,52.166666666666664,48.5,57.0,42.0
2021-01-25,71.375,61.5,80.5,53.0
2021-01-26,53.604166666666664,51.0,55.25,45.75
2021-01-27,63.916666666666664,52.0,62.5,48.0
2021-01-28,61.375,55.5,68.75,49.75
2021-01-29,91.14583333333333,81.5,107.5,65.0
2021-01-30,72.58333333333333,62.0,90.0,52.0
2021-01-31,90.0625,81.0,101.25,70.5
2021-02-01,108.23913043478261,109.5,122.75,91.25
2021-02-02,138.33333333333334,133.0,174.5,96.75
2021-02-03,125.0625,110.5,150.0,98.0
2021-02-04,174.97916666666666,168.0,214.5,129.75
2021-02-05,187.04166666666666,170.0,207.0,142.75
2021-02-06,142.45833333333334,115.5,144.75,111.75
2021-02-07,113.5,100.0,112.5,94.75
2021-02-08,150.52083333333334,110.5,185.75,90.75
2021-02-09,155.70212765957447,146.0,175.5,122.0
2021-02-10,151.0,142.0,174.25,117.75
2021-02-11,125.04255319148936,112.0,134.5,94.5
2021-02-12,130.7872340425532,113.0,148.5,100.0
2021-02-13,130.8125,125.5,146.75,101.75
2021-02-14,105.8125,100.0,111.75,90.75
2021-02-15,128.39583333333334,110.5,140.5,90.0
2021-02-16,125.04166666666667,121.0,143.0,105.25
2021-02-17,129.59574468085106,112.0,157.0,95.0
2021-02-18,144.45833333333334,147.5,163.0,117.0
2021-02-19,144.6875,136.5,162.5,121.0
2021-02-20,150.1875,138.5,170.0,118.75
2021-02-21,115.58333333333333,106.0,132.0,95.75
2021-02-22,204.97916666666666,132.0,219.0,107.0
2021-02-23,297.8541666666667,225.5,393.5,176.75
2021-02-24,155.72916666666666,135.5,155.0,115.75
2021-02-25,130.22916666666666,126.0,147.25,106.5
2021-02-26,123.5625,114.5,132.5,100.75
2021-02-27,90.63829787234043,89.0,98.5,80.0
2021-02-28,83.25,79.0,89.5,70.0
2021-03-01,87.64583333333333,77.5,102.25,68.75
2021-03-02,87.08333333333333,77.0,103.5,68.0
2021-03-03,97.47916666666667,87.0,118.0,73.75
2021-03-04,84.5625,82.0,98.25,69.0
2021-03-05,101.33333333333333,100.5,116.0,82.25
2021-03-06,74.25,66.0,80.0,61.75
2021-03-07,103.125,92.0,120.75,78.75
2021-03-08,103.97872340425532,102.0,117.5,88.0
2021-03-09,105.66666666666667,103.5,115.0,91.0
2021-03-10,107.25531914893617,100.0,118.5,87.5
2021-03-11,106.2127659574468,92.0,121.5,81.5
2021-03-12,136.10638297872342,129.0,162.0,115.0
2021-03-13,134.39583333333334,126.5,156.5,110.0
2021-03-14,123.58333333333333,119.0,138.25,106.5
2021-03-15,151.75,150.5,172.0,128.0
2021-03-16,159.72916666666666,138.0,190.5,121.5
2021-03-17,160.10416666666666,159.5,183.25,131.75
2021-03-18,150.29166666666666,136.5,170.0,128.75
2021-03-19,126.9375,123.5,138.25,115.0
2021-03-20,114.1875,104.0,125.25,99.75
2021-03-21,111.5625,99.5,129.25,91.0
2021-03-22,152.54166666666666,135.0,213.5,106.75
2021-03-23,132.69565217391303,130.5,148.5,110.25
2021-03-24,146.20833333333334,137.5,174.25,112.75
2021-03-25,150.85416666666666,142.5,163.75,118.75
2021-03-26,122.06382978723404,111.0,134.5,102.0
2021-03-27,94.04166666666667,88.0,100.5,84.75
2021-03-28,100.08333333333333,88.5,111.75,80.0
2021-03-29,117.41666666666667,101.5,148.25,85.0
2021-03-30,134.375,127.0,141.75,108.25
2021-03-31,176.27083333333334,154.5,221.75,128.0
2021-04-01,164.95833333333334,160.0,181.75,142.0
2021-04-02,152.59574468085106,146.0,159.5,127.0
2021-04-03,119.85416666666667,114.0,125.0,105.0
2021-04-04,96.0,90.0,97.0,87.0
2021-04-05,121.72916666666667,103.0,155.0,84.0
2021-04-06,125.70833333333333,116.5,144.0,102.75
2021-04-07,125.04166666666667,123.0,146.5,105.0
2021-04-08,118.27659574468085,96.0,106.5,91.0
2021-04-09,95.25,89.5,106.75,81.0
2021-04-10,81.41666666666667,78.0,87.0,75.0
2021-04-11,66.51063829787235,65.0,69.0,64.0
2021-04-12,79.97916666666667,79.0,89.25,62.75
2021-04-13,97.125,79.5,110.25,67.0
2021-04-14,111.76595744680851,105.0,118.0,93.5
2021-04-15,160.48936170212767,83.0,106.5,71.0
2021-04-16,140.46808510638297,121.0,167.5,106.0
2021-04-17,120.5,118.0,136.25,105.0
2021-04-18,129.0212765957447,116.0,135.0,96.5
2021-04-19,154.20833333333334,139.0,197.75,103.5
2021-04-20,223.5625,210.5,265.25,180.25
2021-04-21,138.27083333333334,138.5,152.25,120.0
2021-04-22,113.54166666666667,107.5,118.5,99.0
2021-04-23,95.91666666666667,82.5,97.25,75.0
2021-04-24,52.276595744680854,53.0,56.0,50.0
2021-04-25,42.06382978723404,40.0,44.5,38.0
2021-04-26,41.395833333333336,40.0,46.25,38.0
2021-04-27,46.354166666666664,45.0,56.25,36.0
2021-04-28,56.6875,44.0,72.5,36.5
2021-04-29,50.020833333333336,44.5,53.75,40.0
2021-04-30,38.708333333333336,36.0,42.0,32.0
2021-05-01,86.41666666666667,31.5,41.5,25.0
2021-05-02,27.916666666666668,24.5,32.0,23.0
2021-05-03,45.104166666666664,34.0,67.5,24.75
2021-05-04,48.354166666666664,42.5,56.5,34.0
2021-05-05,40.833333333333336,35.0,52.25,29.75
2021-05-06,47.91489361702128,42.0,54.5,36.0
2021-05-07,48.458333333333336,44.0,51.5,37.0
2021-05-08,108.75,84.0,156.5,50.75
2021-05-09,99.19148936170212,88.0,98.0,75.5
2021-05-10,186.08510638297872,199.0,253.0,99.0
2021-05-11,254.0625,252.5,291.5,223.25
2021-05-12,238.6595744680851,216.0,279.5,175.5
2021-05-13,135.91666666666666,126.0,153.5,100.75
2021-05-14,101.4375,94.0,112.25,81.0
2021-05-15,74.75,73.0,82.0,65.75
2021-05-16,61.04255319148936,50.0,74.5,41.5
2021-05-17,69.76595744680851,62.0,79.0,56.0
2021-05-18,65.10416666666667,59.5,77.75,49.0
2021-05-19,233.45833333333334,142.5,230.5,93.25
2021-05-20,95.10416666666667,73.5,106.25,59.0
2021-05-21,82.0,49.5,88.0,42.5
2021-05-22,40.166666666666664,36.0,46.0,33.0
2021-05-23,88.89583333333333,61.5,124.0,31.0
2021-05-24,44.375,40.0,54.25,35.0
2021-05-25,34.291666666666664,33.5,40.0,30.0
2021-05-26,31.916666666666668,30.0,34.0,28.0
2021-05-27,26.25,25.0,29.25,23.0
2021-05-28,27.645833333333332,27.0,31.25,22.0
2021-05-29,22.0,21.0,23.0,19.0
2021-05-30,17.875,17.0,19.25,17.0
2021-05-31,20.5,17.0,24.0,16.0
2021-06-01,20.0,19.0,22.0,15.0
2021-06-02,19.208333333333332,18.5,20.0,16.75
2021-06-03,20.041666666666668,19.0,23.0,16.0
2021-06-04,17.0,15.0,18.75,15.0
2021-06-05,12.645833333333334,12.5,14.0,12.0
2021-06-06,10.020833333333334,10.0,10.25,10.0
2021-06-07,13.25,11.0,14.0,10.0
2021-06-08,17.895833333333332,12.0,20.0,10.0
2021-06-09,13.604166666666666,11.0,13.25,10.0
2021-06-10,11.46808510638298,9.0,13.0,8.5
2021-06-11,12.604166666666666,10.0,16.0,8.0
2021-06-12,9.854166666666666,8.0,10.25,7.75
2021-06-13,6.583333333333333,6.0,7.0,5.0
2021-06-14,10.145833333333334,7.0,14.0,5.0
2021-06-15,10.645833333333334,10.0,11.25,7.0
2021-06-16,11.25,10.0,13.0,7.0
2021-06-17,12.0,10.5,15.0,7.0
2021-06-18,11.354166666666666,10.0,13.0,7.0
2021-06-19,7.979166666666667,7.0,8.0,6.0
2021-06-20,7.723404255319149,6.0,7.5,5.0
2021-06-21,24.333333333333332,22.0,32.75,13.0
2021-06-22,43.333333333333336,25.5,41.5,17.5
2021-06-23,11.229166666666666,9.5,14.25,7.0
2021-06-24,9.125,8.0,12.0,5.0
2021-06-25,13.166666666666666,10.0,16.0,5.0
2021-06-26,5.854166666666667,5.0,6.0,4.0
2021-06-27,9.063829787234043,5.0,7.0,4.0
2021-06-28,12.958333333333334,11.5,18.0,5.75
2021-06-29,12.729166666666666,11.5,15.0,7.0
2021-06-30,14.23404255319149,11.0,18.5,8.0
2021-07-01,12.875,12.5,15.25,11.0
2021-07-02,8.170212765957446,6.0,10.0,5.0
2021-07-03,5.270833333333333,4.0,5.0,4.0
2021-07-04,5.145833333333333,4.0,5.0,4.0
2021-07-05,6.583333333333333,4.5,9.25,4.0
2021-07-06,34.91489361702128,40.0,52.0,7.5
2021-07-07,26.595744680851062,26.0,30.5,21.5
2021-07-08,24.0,22.5,29.0,19.5
2021-07-09,16.95744680851064,16.0,20.5,13.0
2021-07-10,8.979166666666666,8.0,11.0,7.0
2021-07-11,6.229166666666667,6.0,7.0,5.0
2021-07-12,17.895833333333332,15.0,22.25,10.0
2021-07-13,21.645833333333332,21.0,25.0,18.0
2021-07-14,29.020833333333332,27.0,34.25,24.0
2021-07-15,29.1875,27.5,34.25,24.0
2021-07-16,28.148936170212767,26.0,29.5,20.0
2021-07-17,18.083333333333332,17.0,22.25,14.75
2021-07-18,18.574468085106382,15.0,20.0,12.5
2021-07-19,17.46808510638298,15.0,22.5,12.0
2021-07-20,22.291666666666668,18.5,25.25,14.75
2021-07-21,14.25,13.0,16.25,11.0
2021-07-22,18.083333333333332,16.0,20.0,13.0
2021-07-23,15.422222222222222,13.0,18.0,12.0
2021-07-24,12.020833333333334,11.0,13.25,10.0
2021-07-25,13.375,12.0,14.25,10.0
2021-07-26,24.729166666666668,22.5,32.25,17.75
2021-07-27,29.666666666666668,20.0,26.25,15.0
2021-07-28,25.645833333333332,25.0,28.5,21.0
2021-07-29,22.666666666666668,20.0,24.25,18.0
2021-07-30,26.0,26.0,30.0,22.0
2021-07-31,23.875,20.0,27.5,17.75
2021-08-01,24.825,23.0,27.0,19.0
2021-08-02,30.083333333333332,23.0,31.25,19.0
2021-08-03,36.744680851063826,30.0,37.0,25.0
2021-08-04,29.729166666666668,26.5,35.5,22.75
2021-08-05,46.604166666666664,37.5,49.5,33.0
2021-08-06,37.520833333333336,33.0,45.0,30.0
2021-08-07,37.645833333333336,36.0,43.0,33.0
2021-08-08,37.041666666666664,30.0,40.25,26.0
2021-08-09,47.583333333333336,34.0,46.0,28.0
2021-08-10,39.270833333333336,37.0,42.25,31.0
2021-08-11,46.354166666666664,41.0,53.25,37.0
2021-08-12,41.0,36.5,41.5,33.0
2021-08-13,42.833333333333336,36.5,48.25,30.0
2021-08-14,35.145833333333336,34.5,40.0,31.0
2021-08-15,33.854166666666664,28.0,39.0,25.0
2021-08-16,42.875,40.0,48.25,32.0
2021-08-17,43.833333333333336,39.0,50.25,34.0
2021-08-18,39.476190476190474,36.0,40.0,31.0
2021-08-19,33.770833333333336,29.5,43.25,22.75
2021-08-20,35.5,32.0,39.75,28.0
2021-08-21,30.770833333333332,29.5,37.25,22.0
2021-08-22,31.666666666666668,30.0,35.75,21.75
2021-08-23,53.791666666666664,48.5,67.25,37.0
2021-08-24,68.8125,64.0,80.25,56.75
2021-08-25,81.66666666666667,75.5,95.0,62.0
2021-08-26,78.02083333333333,72.0,86.5,61.5
2021-08-27,94.12765957446808,68.0,90.5,61.5
2021-08-28,74.89583333333333,62.5,73.0,54.25
2021-08-29,74.83333333333333,61.5,84.5,51.75
2021-08-30,91.93617021276596,74.0,97.5,63.0
2021-08-31,96.97872340425532,87.0,105.5,74.5
2021-09-01,148.14893617021278,93.0,132.0,78.0
2021-09-02,100.28260869565217,89.0,121.0,74.5
2021-09-03,137.9777777777778,127.0,163.0,103.0
2021-09-04,105.79166666666667,96.0,119.0,86.75
2021-09-05,102.35416666666667,91.5,105.75,78.75
2021-09-06,99.3913043478261,92.0,107.75,84.25
2021-09-07,120.91489361702128,101.0,125.5,81.5
2021-09-08,141.06382978723406,112.0,148.5,86.0
2021-09-09,122.34042553191489,101.0,133.0,89.5
2021-09-10,84.10416666666667,80.5,93.0,72.0
2021-09-11,61.479166666666664,63.0,68.0,56.25
2021-09-12,58.541666666666664,52.5,64.0,45.75
2021-09-13,64.22916666666667,56.5,71.0,50.0
2021-09-14,56.520833333333336,54.0,61.25,42.0
2021-09-15,63.375,57.5,80.75,44.75
2021-09-16,70.3125,63.5,74.25,52.0
2021-09-17,66.54166666666667,60.0,75.25,48.0
2021-09-18,49.25,47.0,54.0,42.0
2021-09-19,45.520833333333336,41.5,49.25,37.75
2021-09-20,75.91666666666667,66.0,88.5,53.75
2021-09-21,84.5625,74.5,110.25,48.25
